Mã khối,Môn xét tuyển,Mã trường,Tên trường,Số ngành
D50,"Ngữ văn, Hóa học, Tiếng Trung",DTZ,Trường Đại Học Khoa Học Thái Nguyên,2ngành
D50,"Ngữ văn, Hóa học, Tiếng Trung",DSG,Trường Đại Học Công Nghệ Sài Gòn,9ngành
D41,"Ngữ văn, Địa lí, Tiếng Đức",HHK,Học Viện Hàng không Việt Nam,18ngành
D41,"Ngữ văn, Địa lí, Tiếng Đức",QHF,Trường Đại Học Ngoại Ngữ - ĐH Quốc gia Hà Nội,2ngành
D41,"Ngữ văn, Địa lí, Tiếng Đức",SGD,Trường Đại Học Sài Gòn,7ngành
D41,"Ngữ văn, Địa lí, Tiếng Đức",MBS,Trường Đại Học Mở TPHCM,4ngành
D41,"Ngữ văn, Địa lí, Tiếng Đức",CMC,Trường Đại Học CMC,13ngành
D41,"Ngữ văn, Địa lí, Tiếng Đức",DDN,Trường Đại Học Đại Nam,43ngành
D41,"Ngữ văn, Địa lí, Tiếng Đức",DTV,Trường Đại Học Lương Thế Vinh,1ngành
D41,"Ngữ văn, Địa lí, Tiếng Đức",DSG,Trường Đại Học Công Nghệ Sài Gòn,9ngành
X46,"Toán, Tiếng Nhật, Tin học",HHK,Học Viện Hàng không Việt Nam,33ngành
X46,"Toán, Tiếng Nhật, Tin học",PKA,Đại Học Phenikaa,1ngành
X46,"Toán, Tiếng Nhật, Tin học",SGD,Trường Đại Học Sài Gòn,20ngành
X46,"Toán, Tiếng Nhật, Tin học",DDK,Trường Đại Học Bách Khoa Đà Nẵng,1ngành
X46,"Toán, Tiếng Nhật, Tin học",CMC,Trường Đại Học CMC,18ngành
X46,"Toán, Tiếng Nhật, Tin học",DTC,Trường Đại học Công Nghệ Thông Tin và Truyền Thông Thái Nguyên,26ngành
X46,"Toán, Tiếng Nhật, Tin học",DDN,Trường Đại Học Đại Nam,47ngành
X46,"Toán, Tiếng Nhật, Tin học",DTV,Trường Đại Học Lương Thế Vinh,2ngành
X46,"Toán, Tiếng Nhật, Tin học",DSG,Trường Đại Học Công Nghệ Sài Gòn,23ngành
X22,"Toán, Địa lí, Tin học",HHK,Học Viện Hàng không Việt Nam,33ngành
X22,"Toán, Địa lí, Tin học",PKA,Đại Học Phenikaa,3ngành
X22,"Toán, Địa lí, Tin học",SGD,Trường Đại Học Sài Gòn,22ngành
X22,"Toán, Địa lí, Tin học",VHS,Trường Đại Học Văn Hóa TPHCM,11ngành
X22,"Toán, Địa lí, Tin học",MBS,Trường Đại Học Mở TPHCM,10ngành
X22,"Toán, Địa lí, Tin học",VLU,Trường Đại học Công nghệ kỹ thuật Vĩnh Long,17ngành
X22,"Toán, Địa lí, Tin học",CMC,Trường Đại Học CMC,18ngành
X22,"Toán, Địa lí, Tin học",DTC,Trường Đại học Công Nghệ Thông Tin và Truyền Thông Thái Nguyên,26ngành
X22,"Toán, Địa lí, Tin học",DDN,Trường Đại Học Đại Nam,48ngành
X22,"Toán, Địa lí, Tin học",DTV,Trường Đại Học Lương Thế Vinh,2ngành
X22,"Toán, Địa lí, Tin học",DQT,Trường Đại Học Quang Trung,7ngành
X22,"Toán, Địa lí, Tin học",DTZ,Trường Đại Học Khoa Học Thái Nguyên,24ngành
X22,"Toán, Địa lí, Tin học",DCQ,Trường Đại Học Công Nghệ và Quản Lý Hữu Nghị,12ngành
X22,"Toán, Địa lí, Tin học",DSG,Trường Đại Học Công Nghệ Sài Gòn,23ngành
D73,"Ngữ văn, Khoa học tự nhiên, Tiếng Đức",HHK,Học Viện Hàng không Việt Nam,18ngành
D73,"Ngữ văn, Khoa học tự nhiên, Tiếng Đức",SGD,Trường Đại Học Sài Gòn,6ngành
D73,"Ngữ văn, Khoa học tự nhiên, Tiếng Đức",CMC,Trường Đại Học CMC,13ngành
D73,"Ngữ văn, Khoa học tự nhiên, Tiếng Đức",DDN,Trường Đại Học Đại Nam,43ngành
D73,"Ngữ văn, Khoa học tự nhiên, Tiếng Đức",DSG,Trường Đại Học Công Nghệ Sài Gòn,9ngành
X03; TH8; K22; E01,"Toán, Ngữ văn, Công nghệ công nghiệp",ANH,Học Viện An Ninh Nhân Dân,2ngành
X03; TH8; K22; E01,"Toán, Ngữ văn, Công nghệ công nghiệp",DKK,Trường Đại Học Kinh Tế Kỹ Thuật Công Nghiệp,43ngành
X03; TH8; K22; E01,"Toán, Ngữ văn, Công nghệ công nghiệp",HHK,Học Viện Hàng không Việt Nam,33ngành
X03; TH8; K22; E01,"Toán, Ngữ văn, Công nghệ công nghiệp",TDM,Trường Đại học Thủ Dầu Một,13ngành
X03; TH8; K22; E01,"Toán, Ngữ văn, Công nghệ công nghiệp",HVN,Học Viện Nông Nghiệp Việt Nam,12ngành
X03; TH8; K22; E01,"Toán, Ngữ văn, Công nghệ công nghiệp",DTS,Đại Học Sư Phạm Thái Nguyên,1ngành
X03; TH8; K22; E01,"Toán, Ngữ văn, Công nghệ công nghiệp",SGD,Trường Đại Học Sài Gòn,31ngành
X03; TH8; K22; E01,"Toán, Ngữ văn, Công nghệ công nghiệp",DDS,Trường Đại Học Sư Phạm - Đại Học Đà Nẵng,3ngành
X03; TH8; K22; E01,"Toán, Ngữ văn, Công nghệ công nghiệp",TSN,Trường Đại Học Nha Trang,32ngành
X03; TH8; K22; E01,"Toán, Ngữ văn, Công nghệ công nghiệp",KTA,Trường Đại Học Kiến Trúc Hà Nội,18ngành
X03; TH8; K22; E01,"Toán, Ngữ văn, Công nghệ công nghiệp",SPD,Trường Đại Học Đồng Tháp,5ngành
X03; TH8; K22; E01,"Toán, Ngữ văn, Công nghệ công nghiệp",DMT,Trường Đại học Tài Nguyên và Môi Trường Hà Nội,19ngành
X03; TH8; K22; E01,"Toán, Ngữ văn, Công nghệ công nghiệp",DQU,Trường Đại Học Quảng Nam,1ngành
X03; TH8; K22; E01,"Toán, Ngữ văn, Công nghệ công nghiệp",DCV,Trường Đại học Công nghiệp Vinh,1ngành
X03; TH8; K22; E01,"Toán, Ngữ văn, Công nghệ công nghiệp",DVT,Đại Học Trà Vinh,1ngành
X03; TH8; K22; E01,"Toán, Ngữ văn, Công nghệ công nghiệp",NLS,Trường Đại Học Nông Lâm TPHCM,2ngành
X03; TH8; K22; E01,"Toán, Ngữ văn, Công nghệ công nghiệp",SKH,Trường Đại Học Sư Phạm Kỹ Thuật Hưng Yên,23ngành
X03; TH8; K22; E01,"Toán, Ngữ văn, Công nghệ công nghiệp",MBS,Trường Đại Học Mở TPHCM,1ngành
X03; TH8; K22; E01,"Toán, Ngữ văn, Công nghệ công nghiệp",GTA,Trường Đại học Công nghệ Giao thông vận tải,73ngành
X03; TH8; K22; E01,"Toán, Ngữ văn, Công nghệ công nghiệp",MDA,Trường Đại Học Mỏ Địa Chất,2ngành
X03; TH8; K22; E01,"Toán, Ngữ văn, Công nghệ công nghiệp",VLU,Trường Đại học Công nghệ kỹ thuật Vĩnh Long,25ngành
X03; TH8; K22; E01,"Toán, Ngữ văn, Công nghệ công nghiệp",CMC,Trường Đại Học CMC,18ngành
X03; TH8; K22; E01,"Toán, Ngữ văn, Công nghệ công nghiệp",DTC,Trường Đại học Công Nghệ Thông Tin và Truyền Thông Thái Nguyên,26ngành
X03; TH8; K22; E01,"Toán, Ngữ văn, Công nghệ công nghiệp",DDN,Trường Đại Học Đại Nam,47ngành
X03; TH8; K22; E01,"Toán, Ngữ văn, Công nghệ công nghiệp",VGU,Trường Đại Học Việt Đức,5ngành
X03; TH8; K22; E01,"Toán, Ngữ văn, Công nghệ công nghiệp",SDU,Trường Đại học Sao Đỏ,16ngành
X03; TH8; K22; E01,"Toán, Ngữ văn, Công nghệ công nghiệp",NLN,Phân hiệu Đại học Nông Lâm TPHCM tại Ninh Thuận,1ngành
X03; TH8; K22; E01,"Toán, Ngữ văn, Công nghệ công nghiệp",DKC,Trường Đại học Công Nghệ TPHCM,18ngành
X03; TH8; K22; E01,"Toán, Ngữ văn, Công nghệ công nghiệp",DDU,Trường Đại Học Đông Đô,8ngành
X03; TH8; K22; E01,"Toán, Ngữ văn, Công nghệ công nghiệp",DLH,Trường Đại Học Lạc Hồng,13ngành
X03; TH8; K22; E01,"Toán, Ngữ văn, Công nghệ công nghiệp",DYD,Trường Đại Học Yersin Đà Lạt,2ngành
X03; TH8; K22; E01,"Toán, Ngữ văn, Công nghệ công nghiệp",BVU,Trường Đại Học Bà Rịa – Vũng Tàu,34ngành
X03; TH8; K22; E01,"Toán, Ngữ văn, Công nghệ công nghiệp",DKB,Trường Đại Học Kinh Tế Kỹ Thuật Bình Dương,10ngành
X03; TH8; K22; E01,"Toán, Ngữ văn, Công nghệ công nghiệp",TTG,Trường Đại Học Tiền Giang,7ngành
X03; TH8; K22; E01,"Toán, Ngữ văn, Công nghệ công nghiệp",SKV,Trường Đại Học Sư Phạm Kỹ Thuật Vinh,13ngành
X03; TH8; K22; E01,"Toán, Ngữ văn, Công nghệ công nghiệp",LNH,Trường Đại Học Lâm nghiệp,14ngành
X03; TH8; K22; E01,"Toán, Ngữ văn, Công nghệ công nghiệp",DQT,Trường Đại Học Quang Trung,1ngành
X03; TH8; K22; E01,"Toán, Ngữ văn, Công nghệ công nghiệp",HSU,Trường Đại Học Hoa Sen,33ngành
X03; TH8; K22; E01,"Toán, Ngữ văn, Công nghệ công nghiệp",DCD,Trường Đại Học Công Nghệ Đồng Nai,21ngành
X03; TH8; K22; E01,"Toán, Ngữ văn, Công nghệ công nghiệp",DTB,Trường Đại Học Thái Bình,6ngành
X03; TH8; K22; E01,"Toán, Ngữ văn, Công nghệ công nghiệp",LNS,Phân hiệu Đại Học Lâm nghiệp tại Đồng Nai,2ngành
X03; TH8; K22; E01,"Toán, Ngữ văn, Công nghệ công nghiệp",DTM,Trường Đại học Tài Nguyên và Môi Trường TPHCM,7ngành
X03; TH8; K22; E01,"Toán, Ngữ văn, Công nghệ công nghiệp",CCM,Trường Đại học Công nghiệp và Thương mại Hà Nội,9ngành
X03; TH8; K22; E01,"Toán, Ngữ văn, Công nghệ công nghiệp",SKN,Trường Đại Học Sư Phạm Kỹ Thuật Nam Định,16ngành
X03; TH8; K22; E01,"Toán, Ngữ văn, Công nghệ công nghiệp",TBD,Trường Đại Học Thái Bình Dương,8ngành
X03; TH8; K22; E01,"Toán, Ngữ văn, Công nghệ công nghiệp",XDT,Trường Đại Học Xây Dựng Miền Trung,30ngành
X03; TH8; K22; E01,"Toán, Ngữ văn, Công nghệ công nghiệp",DSG,Trường Đại Học Công Nghệ Sài Gòn,23ngành
X03; TH8; K22; E01,"Toán, Ngữ văn, Công nghệ công nghiệp",XDN,Phân hiệu Đại học Xây dựng miền Trung tại Đà Nẵng,12ngành
X03; TH8; K22; E01,"Toán, Ngữ văn, Công nghệ công nghiệp",TTB,Trường Đại Học Tây Bắc,6ngành
X79; TH9,"Ngữ văn, Tiếng Anh, Tin học",SPS,Trường Đại Học Sư Phạm TPHCM,3ngành
X79; TH9,"Ngữ văn, Tiếng Anh, Tin học",DKK,Trường Đại Học Kinh Tế Kỹ Thuật Công Nghiệp,4ngành
X79; TH9,"Ngữ văn, Tiếng Anh, Tin học",HHK,Học Viện Hàng không Việt Nam,21ngành
X79; TH9,"Ngữ văn, Tiếng Anh, Tin học",PKA,Đại Học Phenikaa,9ngành
X79; TH9,"Ngữ văn, Tiếng Anh, Tin học",TDM,Trường Đại học Thủ Dầu Một,3ngành
X79; TH9,"Ngữ văn, Tiếng Anh, Tin học",SGD,Trường Đại Học Sài Gòn,9ngành
X79; TH9,"Ngữ văn, Tiếng Anh, Tin học",LPS,Trường Đại Học Luật TPHCM,1ngành
X79; TH9,"Ngữ văn, Tiếng Anh, Tin học",LDA,Trường Đại Học Công Đoàn,4ngành
X79; TH9,"Ngữ văn, Tiếng Anh, Tin học",DQB,Trường Đại Học Quảng Bình,2ngành
X79; TH9,"Ngữ văn, Tiếng Anh, Tin học",DMT,Trường Đại học Tài Nguyên và Môi Trường Hà Nội,1ngành
X79; TH9,"Ngữ văn, Tiếng Anh, Tin học",DBL,Trường Đại Học Bạc Liêu,1ngành
X79; TH9,"Ngữ văn, Tiếng Anh, Tin học",DVT,Đại Học Trà Vinh,4ngành
X79; TH9,"Ngữ văn, Tiếng Anh, Tin học",MBS,Trường Đại Học Mở TPHCM,19ngành
X79; TH9,"Ngữ văn, Tiếng Anh, Tin học",VLU,Trường Đại học Công nghệ kỹ thuật Vĩnh Long,7ngành
X79; TH9,"Ngữ văn, Tiếng Anh, Tin học",UKH,Trường Đại học Khánh Hòa,4ngành
X79; TH9,"Ngữ văn, Tiếng Anh, Tin học",CMC,Trường Đại Học CMC,13ngành
X79; TH9,"Ngữ văn, Tiếng Anh, Tin học",DNC,Trường Đại học Nam Cần Thơ,1ngành
X79; TH9,"Ngữ văn, Tiếng Anh, Tin học",ETU,Trường Đại Học Hòa Bình,2ngành
X79; TH9,"Ngữ văn, Tiếng Anh, Tin học",DDN,Trường Đại Học Đại Nam,46ngành
X79; TH9,"Ngữ văn, Tiếng Anh, Tin học",SDU,Trường Đại học Sao Đỏ,1ngành
X79; TH9,"Ngữ văn, Tiếng Anh, Tin học",DKC,Trường Đại học Công Nghệ TPHCM,4ngành
X79; TH9,"Ngữ văn, Tiếng Anh, Tin học",DYD,Trường Đại Học Yersin Đà Lạt,1ngành
X79; TH9,"Ngữ văn, Tiếng Anh, Tin học",DTV,Trường Đại Học Lương Thế Vinh,2ngành
X79; TH9,"Ngữ văn, Tiếng Anh, Tin học",DKB,Trường Đại Học Kinh Tế Kỹ Thuật Bình Dương,3ngành
X79; TH9,"Ngữ văn, Tiếng Anh, Tin học",UEF,Trường Đại Học Kinh Tế Tài Chính TPHCM,5ngành
X79; TH9,"Ngữ văn, Tiếng Anh, Tin học",DNT,Trường Đại Học Ngoại Ngữ Tin Học TPHCM,1ngành
X79; TH9,"Ngữ văn, Tiếng Anh, Tin học",DCD,Trường Đại Học Công Nghệ Đồng Nai,6ngành
X79; TH9,"Ngữ văn, Tiếng Anh, Tin học",DTZ,Trường Đại Học Khoa Học Thái Nguyên,20ngành
X79; TH9,"Ngữ văn, Tiếng Anh, Tin học",VUI,Trường Đại Học Công Nghiệp Việt Trì,3ngành
X79; TH9,"Ngữ văn, Tiếng Anh, Tin học",HPU,Trường Đại học Quản lý và Công nghệ Hải Phòng,2ngành
X79; TH9,"Ngữ văn, Tiếng Anh, Tin học",DSG,Trường Đại Học Công Nghệ Sài Gòn,9ngành
X79; TH9,"Ngữ văn, Tiếng Anh, Tin học",TTB,Trường Đại Học Tây Bắc,2ngành
X79; TH9,"Ngữ văn, Tiếng Anh, Tin học",TDL,Trường Đại Học Đà Lạt,4ngành
K01,"Toán, Văn, Lý/Hóa/Sinh/Tin",HHK,Học Viện Hàng không Việt Nam,33ngành
K01,"Toán, Văn, Lý/Hóa/Sinh/Tin",SGD,Trường Đại Học Sài Gòn,28ngành
K01,"Toán, Văn, Lý/Hóa/Sinh/Tin",SP2,Trường Đại Học Sư Phạm Hà Nội 2,1ngành
K01,"Toán, Văn, Lý/Hóa/Sinh/Tin",DQU,Trường Đại Học Quảng Nam,2ngành
K01,"Toán, Văn, Lý/Hóa/Sinh/Tin",SKH,Trường Đại Học Sư Phạm Kỹ Thuật Hưng Yên,23ngành
K01,"Toán, Văn, Lý/Hóa/Sinh/Tin",MBS,Trường Đại Học Mở TPHCM,3ngành
K01,"Toán, Văn, Lý/Hóa/Sinh/Tin",UKH,Trường Đại học Khánh Hòa,4ngành
K01,"Toán, Văn, Lý/Hóa/Sinh/Tin",CMC,Trường Đại Học CMC,18ngành
K01,"Toán, Văn, Lý/Hóa/Sinh/Tin",DTC,Trường Đại học Công Nghệ Thông Tin và Truyền Thông Thái Nguyên,27ngành
K01,"Toán, Văn, Lý/Hóa/Sinh/Tin",DDN,Trường Đại Học Đại Nam,52ngành
K01,"Toán, Văn, Lý/Hóa/Sinh/Tin",DYD,Trường Đại Học Yersin Đà Lạt,4ngành
K01,"Toán, Văn, Lý/Hóa/Sinh/Tin",DTV,Trường Đại Học Lương Thế Vinh,2ngành
K01,"Toán, Văn, Lý/Hóa/Sinh/Tin",BVU,Trường Đại Học Bà Rịa – Vũng Tàu,15ngành
K01,"Toán, Văn, Lý/Hóa/Sinh/Tin",DSG,Trường Đại Học Công Nghệ Sài Gòn,23ngành
K01,"Toán, Văn, Lý/Hóa/Sinh/Tin",DNB,Trường Đại Học Hoa Lư,1ngành
X04; TH8; K22; E01,"Toán, Ngữ văn, Công nghệ nông nghiệp",ANH,Học Viện An Ninh Nhân Dân,2ngành
X04; TH8; K22; E01,"Toán, Ngữ văn, Công nghệ nông nghiệp",DKK,Trường Đại Học Kinh Tế Kỹ Thuật Công Nghiệp,1ngành
X04; TH8; K22; E01,"Toán, Ngữ văn, Công nghệ nông nghiệp",HHK,Học Viện Hàng không Việt Nam,33ngành
X04; TH8; K22; E01,"Toán, Ngữ văn, Công nghệ nông nghiệp",HVN,Học Viện Nông Nghiệp Việt Nam,12ngành
X04; TH8; K22; E01,"Toán, Ngữ văn, Công nghệ nông nghiệp",DTS,Đại Học Sư Phạm Thái Nguyên,1ngành
X04; TH8; K22; E01,"Toán, Ngữ văn, Công nghệ nông nghiệp",SGD,Trường Đại Học Sài Gòn,31ngành
X04; TH8; K22; E01,"Toán, Ngữ văn, Công nghệ nông nghiệp",DDS,Trường Đại Học Sư Phạm - Đại Học Đà Nẵng,2ngành
X04; TH8; K22; E01,"Toán, Ngữ văn, Công nghệ nông nghiệp",KTA,Trường Đại Học Kiến Trúc Hà Nội,18ngành
X04; TH8; K22; E01,"Toán, Ngữ văn, Công nghệ nông nghiệp",SPD,Trường Đại Học Đồng Tháp,2ngành
X04; TH8; K22; E01,"Toán, Ngữ văn, Công nghệ nông nghiệp",HLU,Trường Đại Học Hạ Long,1ngành
X04; TH8; K22; E01,"Toán, Ngữ văn, Công nghệ nông nghiệp",DQB,Trường Đại Học Quảng Bình,2ngành
X04; TH8; K22; E01,"Toán, Ngữ văn, Công nghệ nông nghiệp",DMT,Trường Đại học Tài Nguyên và Môi Trường Hà Nội,20ngành
X04; TH8; K22; E01,"Toán, Ngữ văn, Công nghệ nông nghiệp",DBL,Trường Đại Học Bạc Liêu,4ngành
X04; TH8; K22; E01,"Toán, Ngữ văn, Công nghệ nông nghiệp",NLS,Trường Đại Học Nông Lâm TPHCM,5ngành
X04; TH8; K22; E01,"Toán, Ngữ văn, Công nghệ nông nghiệp",SKH,Trường Đại Học Sư Phạm Kỹ Thuật Hưng Yên,23ngành
X04; TH8; K22; E01,"Toán, Ngữ văn, Công nghệ nông nghiệp",MBS,Trường Đại Học Mở TPHCM,1ngành
X04; TH8; K22; E01,"Toán, Ngữ văn, Công nghệ nông nghiệp",VLU,Trường Đại học Công nghệ kỹ thuật Vĩnh Long,6ngành
X04; TH8; K22; E01,"Toán, Ngữ văn, Công nghệ nông nghiệp",CMC,Trường Đại Học CMC,18ngành
X04; TH8; K22; E01,"Toán, Ngữ văn, Công nghệ nông nghiệp",DTC,Trường Đại học Công Nghệ Thông Tin và Truyền Thông Thái Nguyên,26ngành
X04; TH8; K22; E01,"Toán, Ngữ văn, Công nghệ nông nghiệp",DCL,Trường Đại Học Cửu Long,2ngành
X04; TH8; K22; E01,"Toán, Ngữ văn, Công nghệ nông nghiệp",DDN,Trường Đại Học Đại Nam,47ngành
X04; TH8; K22; E01,"Toán, Ngữ văn, Công nghệ nông nghiệp",VGU,Trường Đại Học Việt Đức,5ngành
X04; TH8; K22; E01,"Toán, Ngữ văn, Công nghệ nông nghiệp",SDU,Trường Đại học Sao Đỏ,16ngành
X04; TH8; K22; E01,"Toán, Ngữ văn, Công nghệ nông nghiệp",NLN,Phân hiệu Đại học Nông Lâm TPHCM tại Ninh Thuận,1ngành
X04; TH8; K22; E01,"Toán, Ngữ văn, Công nghệ nông nghiệp",DKC,Trường Đại học Công Nghệ TPHCM,18ngành
X04; TH8; K22; E01,"Toán, Ngữ văn, Công nghệ nông nghiệp",DLH,Trường Đại Học Lạc Hồng,13ngành
X04; TH8; K22; E01,"Toán, Ngữ văn, Công nghệ nông nghiệp",BVU,Trường Đại Học Bà Rịa – Vũng Tàu,34ngành
X04; TH8; K22; E01,"Toán, Ngữ văn, Công nghệ nông nghiệp",TTG,Trường Đại Học Tiền Giang,11ngành
X04; TH8; K22; E01,"Toán, Ngữ văn, Công nghệ nông nghiệp",LNH,Trường Đại Học Lâm nghiệp,14ngành
X04; TH8; K22; E01,"Toán, Ngữ văn, Công nghệ nông nghiệp",HSU,Trường Đại Học Hoa Sen,33ngành
X04; TH8; K22; E01,"Toán, Ngữ văn, Công nghệ nông nghiệp",DCD,Trường Đại Học Công Nghệ Đồng Nai,2ngành
X04; TH8; K22; E01,"Toán, Ngữ văn, Công nghệ nông nghiệp",LNS,Phân hiệu Đại Học Lâm nghiệp tại Đồng Nai,7ngành
X04; TH8; K22; E01,"Toán, Ngữ văn, Công nghệ nông nghiệp",DTM,Trường Đại học Tài Nguyên và Môi Trường TPHCM,7ngành
X04; TH8; K22; E01,"Toán, Ngữ văn, Công nghệ nông nghiệp",DHL,Trường Đại Học Nông Lâm Huế,16ngành
X04; TH8; K22; E01,"Toán, Ngữ văn, Công nghệ nông nghiệp",DCQ,Trường Đại Học Công Nghệ và Quản Lý Hữu Nghị,1ngành
X04; TH8; K22; E01,"Toán, Ngữ văn, Công nghệ nông nghiệp",LNA,Phân hiệu Đại học Lâm nghiệp tỉnh Gia Lai,2ngành
X04; TH8; K22; E01,"Toán, Ngữ văn, Công nghệ nông nghiệp",DSG,Trường Đại Học Công Nghệ Sài Gòn,23ngành
X04; TH8; K22; E01,"Toán, Ngữ văn, Công nghệ nông nghiệp",TTB,Trường Đại Học Tây Bắc,1ngành
X71; TH11,"Ngữ văn, Lịch sử, Tin học",HHK,Học Viện Hàng không Việt Nam,18ngành
X71; TH11,"Ngữ văn, Lịch sử, Tin học",TDM,Trường Đại học Thủ Dầu Một,1ngành
X71; TH11,"Ngữ văn, Lịch sử, Tin học",SGD,Trường Đại Học Sài Gòn,9ngành
X71; TH11,"Ngữ văn, Lịch sử, Tin học",LDA,Trường Đại Học Công Đoàn,5ngành
X71; TH11,"Ngữ văn, Lịch sử, Tin học",TTN,Trường Đại Học Tây Nguyên,4ngành
X71; TH11,"Ngữ văn, Lịch sử, Tin học",DVT,Đại Học Trà Vinh,2ngành
X71; TH11,"Ngữ văn, Lịch sử, Tin học",VLU,Trường Đại học Công nghệ kỹ thuật Vĩnh Long,1ngành
X71; TH11,"Ngữ văn, Lịch sử, Tin học",UKH,Trường Đại học Khánh Hòa,1ngành
